 / ,blood,disease,condition,brain,infection,heart,gene,cell,abnormal,genetic,chromosome,bone,inflammation,muscle,health,do,eye,nerve,chronic,diagnosis,development,major,dna,liver,death,cancer,family,bacteria,acute,food,immune,genes,congenital,central,mouth,enzyme,joint,lungs,neck,autosomal,clinical,his,artery,abdomen,mutation,gland,medication,kidney,immune system,injury,affect,intestine,cord,blood pressure,benign,essential,nose,laboratory,hormone,chest,fever,cell t,male,breathing,genome,chromosomes,bone marrow,childhood,marrow,hospital,malignant,birth defect,colon,autosomal dominant,autosomal recessive,female,abdominal,arm,arms,ear,dominant,bacterial,nausea,biopsy,chromosome ,fat,leg,alcohol,amino acid,lymph,contrast,mental retardation,cranial,familial,feet,membrane,fetus,heart disease,healthy,lymph node
genetic, 0.08605782, 0.061289646, 0.08232192, 0.1679975, -0.019778071, 0.048909534, 0.35241538, 0.11108887, 0.10523291, 1.0, 0.13137698, 0.08076971, 0.07703441, -0.009270845, -0.001618748, -0.05247274, 0.029906984, 0.053098284, 0.092293344, 0.085038364, 0.1816728, 0.03445462, 0.1351959, 0.035069883, 0.15624042, 0.062083103, 0.0802894, -0.06868774, 0.06240909, 0.099640705, 0.33671921, 0.14013278, 0.011664275, -0.045008548, 0.07053961, -0.004382602, -0.0082348455, 0.012916414, 0.12445981, 0.04108605, -0.04760677, 0.07883727, 0.0035335023, 0.13021356, 0.029188607, -0.023251252, 0.017700903, -0.04036089, 0.06113147, 0.029410327, 0.01827254, 0.056135137, -0.035279956, 0.060599234, 0.04598028, 0.12125512, -0.06586071, -0.07864218, 0.057658713, -0.05099903, 0.16143954, 0.09550303, 0.11360982, 0.06318487, -0.17135517, 0.07739871, 0.07285523, 0.002053159, -0.06391666, -0.07968922, -0.0006902987, -0.081202835, 0.016214991, 0.068139076, -0.08861238, 0.036530733, 0.079141185, -0.03961454, 0.11004805, 0.026577953, -0.007749907, -0.04472926, 0.16835943, -0.0023095715, 0.036339734, 0.03938022, 0.036654912, 0.023968346, 0.012585656, 0.040125865, 0.0045374385, -0.029088864, 0.05753478, 0.00032508088, 0.029727928, 0.014786482, 0.041004937, 0.09284207, 0.09386524, 0.09326788
chromosome, 0.04203684, -0.0072334637, 0.09500194, 0.07421839, 0.008379296, 0.014225486, 0.17821665, 0.08922154, 0.0066917175, 0.13137698, 1.0, 0.06506681, 0.02256878, 0.06373801, -0.04159413, -0.010819007, 0.07812515, 0.031301837, 0.003656437, 0.0342069, -0.058277115, -0.016011167, 0.088532366, 0.05083635, 0.032779846, 0.054726742, 0.042391095, -0.028597102, 0.041424673, 0.010020212, 0.1611284, 0.081387736, 0.0022081023, 0.043768592, 0.08539036, 0.012850236, 0.04808234, 0.058777653, 0.05542153, -0.018292386, 0.018005678, -0.024504308, 0.07595483, 0.122651674, 0.05725076, 0.018771324, 0.033469915, 0.011323449, 0.047605652, 0.061713338, 0.058632564, 0.058612045, 0.0127686, 0.06502695, -0.024017714, 0.058200072, 0.03345765, 0.023738932, 0.022433445, 0.06023015, 0.102087915, 0.15310018, 0.0037068832, 0.042482644, -0.02102503, 0.009129694, 0.043929785, 0.077185705, -0.00022437437, 0.025663652, -0.012861316, 0.011992683, 0.04552509, 0.012551802, 0.028524136, 0.040063825, 0.025651392, 0.032218132, 0.075857, -0.02977516, 0.012506578, 0.012761056, 0.058610722, 0.03621013, 0.04811637, 0.04948044, -0.0024859782, 0.056436796, 0.0700897, 0.09626198, 0.051068388, 0.02065699, 0.08473419, 0.03600463, 0.062144596, -0.032035396, -0.0056817764, -0.033929847, 0.029120378, -0.0026813133
bone, 0.17525187, 0.018407004, 0.12003522, 0.19846272, 0.0865109, 0.10753356, 0.103039704, 0.14604501, 0.09838292, 0.08076971, 0.06506681, 0.99999994, 0.1922441, 0.2604769, -0.17709027, -0.034645367, 0.13950767, 0.12715381, 0.08157391, 0.07419995, 0.07152411, 0.012184871, 0.22943999, 0.028133947, 0.04516251, -0.0007438791, 0.11585911, -0.003618588, -0.019722385, 0.0869046, 0.09301616, 0.097448155, 0.02958089, 0.10279961, 0.12552278, 0.147344, 0.12533535, 0.119545944, 0.009955294, -0.0022330522, -0.087133184, 0.0604698, 0.10365715, 0.048248533, 0.119081765, 0.07786058, 0.19243424, 0.04922286, 0.025135525, 0.11478977, 0.028052643, 0.032113668, 0.08505229, 0.07313694, 0.021954909, 0.16625993, 0.10588643, 0.031391174, 0.007923349, 0.07303556, 0.023993125, 0.046657983, 0.07769415, -0.14464946, -0.07135124, 0.037360247, 0.12734844, 0.0068074097, 0.027297985, 0.11960794, 0.09197242, 0.14945926, 0.028115788, 0.06974061, -0.0022238027, 0.10018773, 0.1667265, 0.112177156, 0.059711732, 0.081157625, 0.04858503, 0.012007248, -0.00952091, 0.094927624, 0.10554258, 0.07082779, 0.028817687, 0.061619565, 0.064933814, -0.00013498278, 0.16703288, 0.040608272, 0.084806, 0.10246926, 0.1500605, 0.09108111, 0.07555585, 0.046211373, 0.107008636, 0.055521335
inflammation, 0.20708452, 0.24429025, 0.21025969, 0.24156515, 0.13616215, 0.10259291, 0.124277666, 0.18605764, 0.12750044, 0.07703441, 0.02256878, 0.1922441, 0.99999994, 0.21262881, 0.0044079456, -0.10483693, 0.07131294, 0.17015243, 0.048209537, 0.02134526, 0.14284429, 0.04685478, 0.19931664, 0.12712193, 0.056551076, -0.059545897, 0.2646023, 0.04676133, 0.10164196, 0.2797885, 0.15546657, 0.019196818, 0.11237073, 0.11576304, 0.20782481, 0.08753852, 0.14911643, 0.07645147, 0.013000496, -0.05546932, -0.051921524, 0.066030785, 0.10137237, 0.0745094, 0.12457468, 0.041671604, 0.07654638, 0.1561863, 0.055276, 0.16837262, 0.02353558, -0.017644297, 0.050417267, 0.112541705, 0.076901734, 0.17209871, 0.033173338, 0.08072113, 0.0052181776, 0.09086422, -0.013202006, 0.02817633, 0.042459626, 0.007831099, -0.12874836, 0.0885125, 0.08025669, 0.036236614, 0.048309367, 0.037620082, 0.001928928, 0.07829292, -0.03995524, 0.18171553, 0.09310972, 0.04443057, 0.22982891, 0.08572234, 0.14804836, 0.047740344, 0.020925635, 0.033334848, -0.053478725, 0.124777116, 0.07217906, 0.021707388, 0.08711269, 0.107909925, 0.012653065, -0.006619017, 0.17168668, 0.035612438, 0.03447331, 0.054105535, 0.05454691, 0.058751505, 0.03427456, 0.09364901, 0.19815177, 0.13052826
muscle, 0.17807211, 0.054324992, 0.13117315, 0.16719094, 0.022395253, 0.025497299, 0.06561903, 0.09027302, 0.10669322, -0.009270845, 0.06373801, 0.2604769, 0.21262881, 1.0, 0.0075643044, 0.035579864, 0.09234252, 0.17261218, 0.024697484, 0.016612915, -0.0475297, -0.05581562, 0.0905465, 0.056166604, -0.011794755, -0.024881076, 0.13803525, -0.0027600427, 0.08279247, 0.10467737, 0.10108055, 0.048967965, 0.053592462, 0.13734162, 0.15016812, 0.13107197, 0.15778589, 0.091147855, 0.022452282, -0.05044003, -0.10467062, -0.026111452, 0.05865925, 0.022489827, 0.08961187, 0.11087201, 0.053902425, 0.08327205, 0.053896304, 0.099789865, 0.095273905, 0.029565822, 0.04078295, 0.053016443, 0.035938248, 0.08153846, 0.13705641, 0.06915274, 0.013527007, 0.13746473, -0.0168608, 0.040202722, 0.0074924286, -0.034260288, -0.039487015, -0.009278594, 0.04539636, -0.006666325, 0.04953004, 0.069969006, 0.03948411, 0.060507532, 0.02517205, 0.093692586, 0.09940147, 0.012135405, 0.22315754, 0.15518378, 0.08996361, 0.044907577, 0.04773206, 0.077231586, -0.037827767, 0.09926748, 0.11951362, 0.06266071, 0.07136124, 0.067750685, 0.031983055, -0.09566612, 0.10215921, 0.07455159, 0.022994457, 0.11254224, 0.07804588, 0.04630846, 0.026385207, 0.034537036, 0.16989379, 0.084704444
health, -0.017896494, 0.07342148, -0.008024589, -0.08787913, -0.040618695, -0.057486232, -0.10445756, -0.14011464, -0.05895181, -0.001618748, -0.04159413, -0.17709027, 0.0044079456, 0.0075643044, 1.0, 0.019906422, -0.00075941597, -0.048014954, 0.035499707, -0.035744864, 0.08236174, 0.021911254, -0.06402472, -0.008143863, -0.016502514, 0.058340378, 0.031373117, -0.06539907, 0.09771867, 0.026259571, -0.085042074, 0.049529806, -0.027301705, -0.05343927, -0.031221936, -0.03777241, -0.007354754, -0.035744548, -0.026358532, -0.02005358, -0.014664467, -0.03260449, -0.056098625, -0.13711233, -0.030167732, -0.063762024, -0.056721706, -0.027610665, 0.05459198, -0.010812217, -0.024086447, -0.02883499, 0.04998874, -0.029861886, -9.172541e-05, -0.064676814, -0.054503415, -0.005164856, -0.042231128, 0.019965801, -0.030301437, -0.02981846, 0.07687504, 0.0011627425, 0.07009579, -0.030794883, -0.085052215, 0.013661774, -0.075126566, -0.16804816, -0.13927624, -0.033257175, -0.03338125, -0.07082134, -0.11063587, -0.11360057, 0.021813946, -0.06391056, 0.074228406, -0.05929464, -0.09738081, -0.048689947, -0.016886717, -0.05368254, -0.056581568, -0.051575195, 0.12493858, -0.03233899, -0.06036459, 0.00021527472, -0.049508166, 0.11811508, -0.08012507, -0.020304589, -0.022814024, -0.054157723, -0.08049024, 0.09218133, 0.008529386, -0.002454252
do, -0.034512095, -0.053432014, 0.016741868, -0.043629833, -0.07985243, 0.005539942, -0.083039805, -0.036601774, -0.024774209, -0.05247274, -0.010819007, -0.034645367, -0.10483693, 0.035579864, 0.019906422, 1.0, -0.013508993, -0.03215852, -0.074983686, -0.052317694, -0.12787992, -0.086018495, -0.05365038, -0.11945304, -0.038654733, 0.03661017, -0.061033905, -0.08373277, 0.026249588, 0.03970585, -0.035991266, 0.010022134, -0.08384468, -0.0069797602, -0.092335366, -0.037365012, 0.046403434, -0.031744752, -0.04525704, -0.06919842, -0.0778784, -0.01476477, -0.055280406, 0.010152585, 0.031112792, -0.050939713, -0.04958099, -0.059001993, 0.021279102, -0.02190874, -0.042296484, 0.021127023, 0.07456636, 0.007375715, -0.08778312, -0.015215057, 0.022407396, -0.015100211, -0.022034677, 0.024825456, 0.024527667, 0.08609007, -0.05127449, 0.0046336045, 0.0044813678, 0.004248932, -0.0100260945, -0.08952063, -0.04991662, -0.05406034, -0.03195383, 0.059920136, 0.0077151526, -0.045177106, -0.05894516, -0.089495145, -0.027177408, -0.021798553, -0.026168156, 0.00038546283, -0.0536164, -0.01779035, -0.020821055, 0.0003159669, -0.014494654, -0.010337278, 0.04648658, -0.0409982, 0.0010241274, -0.03516904, -0.036633763, 0.07961308, -0.00443201, 0.02357702, -0.031957507, -0.052892804, 0.095821396, -0.04482292, -0.06258539, -0.07491716
eye, 0.16580571, -0.04842534, 0.1551206, 0.15862581, 0.18169673, 0.08793146, 0.05810773, 0.042968195, 0.07210875, 0.029906984, 0.07812515, 0.13950767, 0.07131294, 0.09234252, -0.00075941597, -0.013508993, 0.99999994, 0.14848745, 0.050068926, 0.048470967, -0.021912895, -0.04381348, 0.121791214, 0.0026485566, -0.054401778, -0.0051941886, 0.1326601, 0.04430611, 0.05762588, 0.032768417, 0.06924357, 0.07430516, -0.011483199, 0.19708839, 0.08663724, 0.10685619, 0.13034855, 0.11356896, 0.11682675, -0.04226705, -0.021504799, 0.06993185, 0.13135135, 0.09535865, 0.17709751, 0.09642178, 0.101384826, 0.049057133, 0.022335142, 0.0863279, 0.01498027, 0.025294771, 0.091962926, 0.15194231, 0.037134994, 0.025497619, 0.1300152, 0.08576691, 0.00042217935, 0.10223403, -0.0016118983, 0.0417788, 0.046759296, -0.019824376, 0.030496052, 0.071898386, 0.055681247, -0.012753431, 0.062118765, 0.07725185, 0.00048916065, 0.2788706, 0.07277498, 0.045965996, 0.00735216, 0.057023443, 0.032521322, 0.13196848, 0.02907692, 0.051547915, 0.020281151, 0.042873956, -0.03338127, 0.14357807, 0.06089831, 0.08281857, 0.01315893, 0.022168823, 0.15221569, 0.055338472, -0.020189459, 0.045277312, 0.09292528, 0.19634752, 0.24678263, 0.016304204, 0.018173102, 0.052494664, -0.012565056, 0.045148082
nerve, 0.19540009, -0.060859248, 0.10090527, 0.23625496, 0.045331713, 0.15230712, 0.09373338, 0.008816334, 0.10238622, 0.053098284, 0.031301837, 0.12715381, 0.17015243, 0.17261218, -0.048014954, -0.03215852, 0.14848745, 1.0, 0.054066677, 0.012084978, 0.0107866265, 0.022250956, 0.17692453, 0.02845085, -0.0073014814, -0.019602567, 0.08552899, 0.048696674, 0.0048908433, 0.13114324, 0.027565623, 0.016933301, 0.0493775, 0.07323265, 0.054137934, 0.17239465, 0.09320863, 0.080849744, 0.030229729, -0.08217352, -0.0012049067, 0.11078682, 0.11872935, 0.06705645, 0.13242425, 0.034958906, 0.15045984, 0.03703801, 0.02480694, 0.072672576, 0.07729394, 0.04112804, 0.04226463, 0.117161, 0.04634725, 0.12248662, 0.03724461, 0.007287073, -0.0068688686, 0.10050767, 0.051091574, 0.032952257, 0.02992305, 0.04543628, -0.038857654, 0.07544059, -0.028813077, -0.018683929, 0.07987752, 0.030115174, 0.053245105, 0.12901007, 0.059143264, 0.049215693, -0.012051676, 0.0071338937, 0.0921419, 0.13611384, 0.0013176445, 0.07072786, 0.021390235, 0.00885199, -0.009066695, 0.11928374, 0.06503179, 0.09682436, 0.013528302, -0.004040608, 0.083408125, 0.033512264, 0.023333652, 0.06051909, 0.032427777, 0.10241337, 0.1633977, 0.121399015, 0.064462855, 0.005512373, 0.037990157, 0.07317371
chronic, 0.008019407, 0.010790586, 0.06769004, -0.026114596, 0.013465836, 0.16558921, -0.016269239, -0.03482772, 0.0470374, 0.092293344, 0.003656437, 0.08157391, 0.048209537, 0.024697484, 0.035499707, -0.074983686, 0.050068926, 0.054066677, 1.0, 0.05227485, 0.03084358, 0.13681695, 0.12320218, 0.013857665, 0.030416492, -0.02296274, -0.038910504, 0.12795714, -0.050384402, 0.060090296, -0.0011782508, 0.08437217, 0.029844807, 0.013681569, -0.047863096, 0.09652034, 0.056893762, 0.015629409, 0.062262, 0.06121146, -0.0893077, 0.07801083, -0.02446276, 0.01733792, 0.044376012, 0.06636652, 0.14558065, 0.09104377, 0.07844967, 0.0070011835, -0.0031324863, 0.09938245, 0.010653251, -0.02114006, -0.01488564, 0.011668745, 0.08511155, 0.093424276, -0.021043353, 0.049974367, -0.061126083, 0.023845492, 0.022296656, -0.04109324, -0.09155106, 0.035258885, 0.01278514, 0.007814794, 0.10921658, -0.06317848, -0.034227658, 0.013008624, 0.04347508, 0.054819573, -0.03530581, -0.0040501337, -0.04268414, -0.005659215, 0.09026361, -0.059575167, 0.03269603, 0.005626507, 0.07002715, -0.015690884, -0.05776587, -0.0429354, 0.09780942, 0.00798739, 0.15230154, -0.05409748, -0.022153622, -0.032466363, -0.06984154, -0.017766977, 0.08703527, 0.069872476, 0.08764336, 0.18549405, 0.0038348748, 0.17033944
diagnosis, 0.06047369, 0.10606613, 0.16445646, 0.0039244066, 0.16358785, 0.0113804545, 0.038280636, 0.01549601, 0.11363726, 0.085038364, 0.0342069, 0.07419995, 0.02134526, 0.016612915, -0.035744864, -0.052317694, 0.048470967, 0.012084978, 0.05227485, 0.99999994, 0.0744885, -0.04893806, 0.115234844, 0.0928015, 0.0635979, 0.08662058, -0.039107565, 0.054090053, -0.050264135, -0.040916074, 0.039004084, 0.07745269, -0.0101358965, 0.0013455327, 0.032656837, 0.045013744, 0.054375816, 0.08148863, 0.045704477, 0.017683001, -0.016504683, 0.038309075, 0.08988936, 0.116324246, 0.038048368, 0.07443375, 0.02862426, 0.114649415, -0.049077746, 0.02208426, 0.0077672573, 0.08557248, 0.02451712, 0.059458785, 0.06920176, 0.005777536, 0.11208337, 0.14908725, 0.051156588, 0.022322325, 0.03661191, -0.009350924, 0.10773678, 0.08890498, 0.06737149, 0.054785866, 0.05345532, 0.0014144987, 0.04140976, 0.019122355, -0.06894692, 0.037250623, -0.037070747, 0.0042200913, -0.02852956, 0.17084414, -0.08117619, 0.00924436, -0.014623582, 0.0842741, 0.017029738, 0.03882813, 0.010564074, 0.068575524, 0.015887974, 0.0017621305, -0.03382822, 0.0126887355, 0.016791582, 0.0446821, 0.05854328, -0.023035914, 0.126151, 0.17098604, 0.059588764, 0.05603623, 0.11967881, -0.013401779, 0.007953376, 0.055169977
development, -0.01501626, 0.1025595, -0.015700933, 0.082616895, 0.009539928, -0.00765301, 0.10907606, 0.0766097, -0.008762987, 0.1816728, -0.058277115, 0.07152411, 0.14284429, -0.0475297, 0.08236174, -0.12787992, -0.021912895, 0.0107866265, 0.03084358, 0.0744885, 1.0, 0.058607865, 0.06799854, 0.0013261957, 0.069822416, 0.0027602392, 0.03284991, 8.872754e-05, 0.047620934, 0.08247074, 0.10937818, 0.03654943, 0.068124026, -0.043967567, 0.047335614, -0.020255545, 0.017903572, 0.0024912276, 0.028165184, 0.063534304, -0.02774465, 0.0044773156, 0.021335995, -0.017793257, -0.0017962118, -0.14298894, -0.027507033, 0.04591032, 0.06401008, 0.006694099, -0.006620833, 0.002940535, -0.03248361, 0.00029475533, 0.042666208, 0.016524373, -0.07984913, -0.08088701, -0.0019862582, -0.022068936, 0.07327818, -0.025456343, 0.1429517, -0.04522595, -0.18199359, 0.0652709, -0.004519347, 0.046593495, -0.02789177, -0.08690567, -0.0308107, -0.026738234, 0.01722665, 0.042787127, -0.04560241, -0.016400268, 0.021092024, -0.049400013, 0.020127252, -0.00413032, -0.019648844, 0.025346596, 0.008970101, -0.014168679, 0.061009917, 0.015846077, -0.030430675, -0.0057898927, -0.036599133, 0.06342433, -0.040193696, 0.0043713013, 0.021978924, -0.07947246, -0.034451902, 0.027523369, 0.05373356, -0.003392018, 0.168257, 0.00094520376
major, -0.0360421, 0.059813913, -0.06414768, 0.023418631, -0.046269838, 0.07761649, 0.014264895, 0.038381226, 0.016000157, 0.03445462, -0.016011167, 0.012184871, 0.04685478, -0.05581562, 0.021911254, -0.086018495, -0.04381348, 0.022250956, 0.13681695, -0.04893806, 0.058607865, 0.99999994, 0.007898861, 0.095640354, 0.04565433, -0.031879183, -0.06727488, 0.050684646, -0.038773306, -0.013135148, -0.020490684, 0.038559735, 0.14667664, -0.053103156, -0.0076093227, 0.011653527, -0.0053280876, -0.0613585, -0.010217908, 0.09666658, -0.037768114, -0.022505617, -0.032515988, -0.014239985, -0.021511981, -0.082317494, 0.08997806, 0.04320181, -0.020931356, 0.002418437, 0.008515824, 0.018930081, 0.042626534, -0.040633455, -0.06922405, -0.017413046, -0.059971146, -0.03380489, -0.030565705, -0.020034384, 0.04348616, -0.052126706, 0.10265108, -0.029111344, 0.0061093187, 0.059800614, 0.033946447, -0.056346264, -0.020306375, -0.014436392, 0.025917912, -0.01831471, 0.07821883, 0.007381097, -0.02986619, -0.017042, -0.033162583, -0.006846325, -0.0061761173, -0.01681902, 0.014686865, 0.026760248, -0.041259676, -0.0671493, -0.08092271, -0.03856781, -0.035826083, 0.004091324, 0.017181057, -0.009303956, -0.023673166, 0.05914952, -0.028720196, -0.0780919, 0.002314918, 0.07651511, 0.01796853, 0.05964604, 0.07659925, 0.080364905
liver, 0.17445542, -0.007717864, 0.121463604, 0.13505265, 0.09532039, 0.38352713, 0.09290018, 0.11437843, 0.10046629, 0.1351959, 0.088532366, 0.22943999, 0.19931664, 0.0905465, -0.06402472, -0.05365038, 0.121791214, 0.17692453, 0.12320218, 0.115234844, 0.06799854, 0.007898861, 1.0, 0.080902085, 0.053250417, -0.031628218, 0.103246875, 0.021571977, 0.05720983, 0.17076088, 0.10758207, 0.03515898, 0.04309423, 0.063722685, 0.14433664, 0.11859237, 0.16157195, 0.06590538, 0.054464646, -0.026842082, -0.085824735, 0.13546833, 0.17224355, 0.0725104, 0.14082699, 0.05947922, 0.42515668, -0.042790215, 0.05981038, 0.094442904, 0.042038787, 0.05637048, 0.07082872, 0.060112335, 0.07310626, 0.09667852, 0.04415374, 0.043487653, 0.0008500333, 0.06855674, 0.044019643, 0.07241401, 0.089804135, 0.086984105, -0.067766115, 0.031020544, 0.13306934, -0.03744725, 0.08015031, 0.03332964, 0.0079252655, 0.043638412, 0.028009044, 0.10244092, 0.06376663, 0.058214378, 0.06070962, 0.10812723, 0.2172396, 0.1263693, 0.03620591, 0.019678373, 0.0024357093, 0.10275187, 0.05261207, 0.06489021, 0.03721561, 0.091282666, 0.18003581, 0.025685016, 0.080581084, -0.004613831, 0.05742953, 0.12339324, 0.11133135, 0.20792425, 0.11170098, 0.09764752, 0.08001569, 0.17055403
death, 0.074185014, 0.17630982, 0.05274017, -0.008473055, 0.10801071, 0.17190753, 0.031187784, -0.104993716, 0.035837583, 0.035069883, 0.05083635, 0.028133947, 0.12712193, 0.056166604, -0.008143863, -0.11945304, 0.0026485566, 0.02845085, 0.013857665, 0.0928015, 0.0013261957, 0.095640354, 0.080902085, 0.99999994, 0.05545985, -0.00988902, 0.0406667, 0.12159908, 0.0060748565, -0.039038476, 0.08351199, 0.03446703, 0.0050826166, 0.03560953, 0.038206127, 0.009352232, 0.0070111062, 0.05620417, -0.01368656, -0.065200426, -0.00014355005, 0.0741897, 0.014506959, 0.07487491, 0.00014142031, -0.022842962, 0.082930095, 0.154705, -0.05320863, 0.0014907235, 0.0046303244, 0.048857227, -0.010384792, 0.04093193, -0.012506285, -0.029297745, 0.0026291488, 0.036840472, 0.0055507715, 0.011331067, -0.004098332, -0.049077377, 0.09948162, 0.024046578, 0.077874996, 0.026874974, 0.05480128, 0.0043485695, -0.034383506, 0.041132964, 0.039643575, 0.025910836, -0.046656724, 0.021152798, 0.03263968, 0.051229026, 0.04382397, 0.023016004, 0.08404645, 0.018546468, 0.07413161, 0.008325573, 0.008735193, 0.03202844, 0.007229862, 0.01404414, 0.0021547452, 0.032411084, -0.030555217, 0.05597036, 0.05542598, -0.035335165, -0.022362927, -0.04307595, 0.052979756, 0.05989715, 0.00051738956, 0.06258998, 0.047835343, 0.03206159
cancer, -0.013698796, 0.28635514, 0.104099914, -0.013607501, 0.09951795, 0.0043572765, 0.15260918, 0.1686003, 0.12025605, 0.15624042, 0.032779846, 0.04516251, 0.056551076, -0.011794755, -0.016502514, -0.038654733, -0.054401778, -0.0073014814, 0.030416492, 0.0635979, 0.069822416, 0.04565433, 0.053250417, 0.05545985, 0.99999994, 0.0134639535, 0.08625224, -0.04062641, -0.03894447, 0.08417899, 0.11021967, 0.024219492, 0.008634314, -0.040894322, 0.06355452, -0.028278897, -0.018783323, 0.03394291, -0.053493407, 0.040759824, -0.042534992, 0.007989028, -0.0026614957, 0.18527105, 0.065100946, -0.054760348, 0.0048744837, 0.10558731, 0.009328398, 0.01527162, -0.0031093925, 0.047298785, -0.010014989, -0.074655786, 0.016944615, 0.14535752, 0.00020388505, -0.022294186, 0.032886196, -0.045057733, 0.018615527, 0.014185342, -0.02122833, 0.059313793, -0.13614944, 0.16333294, 0.08515219, 0.03252801, -0.025060972, -0.008885235, 0.031269316, -0.096674375, 0.021654611, 0.022701733, -0.04279589, 0.13830622, 0.0927689, -0.09528741, 0.043537408, 0.04926552, 0.00058029155, -0.015245115, 0.09819754, -0.012808761, -0.04056334, 0.005891383, -0.002149209, 0.07016193, 0.00999689, -0.033986695, 0.009582965, -0.03312776, -0.021661155, -0.004944906, -0.042872664, -0.012726898, 0.05111482, 0.14211383, 0.05053401, 0.022211075
family, -0.018341515, -0.0075182733, 0.027052518, -0.0031543109, -0.025624678, 0.008147479, 0.0073501924, -0.031697918, -0.005464208, 0.062083103, 0.054726742, -0.0007438791, -0.059545897, -0.024881076, 0.058340378, 0.03661017, -0.0051941886, -0.019602567, -0.02296274, 0.08662058, 0.0027602392, -0.031879183, -0.031628218, -0.00988902, 0.0134639535, 0.99999994, -0.032574188, -0.06663435, 0.04572562, -0.028835837, 0.050002925, -0.014967234, -0.058151677, 0.0034436942, -0.026918221, 0.0003879491, -0.03703074, 0.0031188359, 0.03811309, -0.060819298, 0.09307235, -0.071550734, 0.04557927, 0.04922332, -0.026385214, 0.01493161, -0.011688487, -0.025387252, -0.03373666, 0.040763278, -0.008997317, 0.007001811, 0.039184134, 0.00825725, -0.0064338837, 0.002135546, 0.011638274, 0.029516894, 0.047371496, 0.027017238, -0.036981896, 0.033634152, 0.04321711, 0.02343554, 0.113973685, 0.009440013, 0.003977864, 0.061131652, -0.005618383, -0.05436403, -0.0606798, 0.016178774, 0.0731699, -0.0237882, -0.023360819, -0.007865208, -0.029911194, -0.006024619, 0.0029875387, -0.01549223, -0.04544555, -0.017706258, 0.079302534, 0.005060496, 0.01858176, -0.009242315, 0.026568756, -0.012929921, -0.02687411, 0.09598662, 0.025189275, -0.010789773, 0.018063592, 0.060335994, 0.025710458, -0.03686961, 0.0003376283, 0.03364969, -0.053697057, -0.017650502
bacteria, 0.1561756, 0.015298721, 0.12265633, 0.22492886, 0.18022126, 0.06372039, 0.12512015, 0.20671925, 0.052650798, 0.0802894, 0.042391095, 0.11585911, 0.2646023, 0.13803525, 0.031373117, -0.061033905, 0.1326601, 0.08552899, -0.038910504, -0.039107565, 0.03284991, -0.06727488, 0.103246875, 0.0406667, 0.08625224, -0.032574188, 1.0, -0.09164661, 0.19981083, 0.24218924, 0.27729452, -0.03404527, 0.051528532, 0.14824298, 0.17388362, 0.017685331, 0.17103626, 0.025835391, 0.023832552, -0.13114749, -0.08033475, 0.05315168, 0.14311245, 0.09210845, 0.12307667, 0.04584072, 0.024607938, -0.0075625447, 0.009896314, 0.1704756, 0.0073249517, -0.061320845, 0.03938244, 0.14060745, 0.079629034, 0.12021726, 0.0151045425, 0.03796653, 0.0062369704, 0.06155997, 0.071606316, 0.089390986, 0.058854815, 0.034776688, -0.03399181, 0.03172027, 0.11074941, -0.0032929296, -0.010658214, 0.02553383, 0.024465548, 0.10660575, 0.039524674, 0.25105113, 0.021887548, 0.04882398, 0.22160898, 0.0140231075, 0.08031741, 0.05104607, -0.015323519, 0.02478309, -0.06549739, 0.089258574, 0.102697134, 0.087814815, 0.03857274, 0.10611206, 0.053022947, 0.045563318, 0.12265312, 0.06193054, 0.07917092, 0.08841564, 0.0889442, -0.06576043, -0.014814528, 0.038133193, 0.07251477, 0.026703758
acute, -0.024013175, 0.13426591, 0.022122711, -0.047574487, 0.11961509, 0.061382946, -0.058171246, -0.046706546, 0.047730017, -0.06868774, -0.028597102, -0.003618588, 0.04676133, -0.0027600427, -0.06539907, -0.08373277, 0.04430611, 0.048696674, 0.12795714, 0.054090053, 8.872754e-05, 0.050684646, 0.021571977, 0.12159908, -0.04062641, -0.06663435, -0.09164661, 0.99999994, -0.082807094, -0.011219294, -0.075519264, 0.038931634, 0.11023573, 0.029942749, 0.0032356607, 0.055534277, 0.0072146086, 0.008198664, 0.040263936, 0.17645627, -0.05868984, 0.10469403, 0.009039311, 0.06459515, -0.050005734, -0.0106680095, 0.012340479, 0.12720433, -0.07065292, -0.040718235, 0.046374112, 0.022813894, -0.009751142, -0.02557114, 0.03767082, -0.01601553, 0.07367388, 0.07754998, -0.050165355, 0.037249554, -0.033377662, -0.014583929, 0.004038434, 0.010478657, 0.075077444, 0.024993965, -0.032148216, 0.006671458, 0.10138609, -0.0064772246, 0.052379757, 0.053650744, 0.010482418, -0.006717686, 0.07602785, -0.0065127923, -0.1278902, 0.00945319, -0.021214986, -0.047506362, 0.072716706, -0.009195583, 0.045786537, 0.025625996, 0.037702013, -0.0074612284, -0.08663426, -0.010100224, 0.0053059445, -0.012009356, 0.038884755, -0.032268584, -0.04420396, -0.029736754, 0.008231858, 0.21350016, -0.006415613, 0.013893693, 0.021415198, 0.049304187
